fleet_size,dispatch_mode,deadlock_mode,seed,n_completed,throughput_per_h,mean_wait_min,p95_wait_min,mean_cycle_min,mean_total_min,avg_n_blocked,frac_time_blocked,frac_time_travel,frac_time_idle,frac_time_charging,n_deadlock_events,deadlock_events_per_h,reroutes,manual_interventions
3,decentralized,avoidance,7,472,94.4,5.4806759395116735,15.824825833225606,1.5366458117324837,7.017321751244157,0.9166666666666666,0.25472397417381987,0.5945982627578731,0.11267559151564624,0.03800217155266087,59,11.8,116,0
4,centralized,avoidance,0,603,120.6,0.7559941677550764,3.7443639147172347,1.5381760826814774,2.294170250436554,1.2366666666666666,0.27362797577515524,0.4965389854486725,0.22983303877617234,0.0,133,26.6,240,0
4,centralized,avoidance,1,615,123.0,0.6832284380561893,2.703649857899529,1.5662951012058788,2.249523539262068,1.3266666666666667,0.2867653810081017,0.5220273927513642,0.19120722624053407,0.0,124,24.8,227,1
4,centralized,avoidance,2,596,119.2,0.3108469315331095,1.6161226984920525,1.4349491576504154,1.745796089183525,1.0133333333333334,0.22811576056624533,0.4654531709296087,0.3064310685041461,0.0,91,18.2,173,0
4,centralized,avoidance,3,640,128.0,2.3456279208157707,6.554120546090823,1.6610805113993787,4.00670843221515,1.52,0.3201171083068011,0.5798141470783822,0.10006874461481675,0.0,170,34.0,299,0
4,centralized,avoidance,4,592,118.4,1.1170129573700447,6.1485469462988105,1.6431366281848772,2.760149585554922,1.2833333333333334,0.2870795578874672,0.48717962199314163,0.22574082011939117,0.0,140,28.0,238,1
4,centralized,avoidance,5,587,117.4,1.0724735441483901,4.533467841866985,1.5330024474294521,2.6054759915778423,1.1566666666666667,0.24514386130290397,0.481474612073798,0.27338152662329795,0.0,117,23.4,192,0
4,centralized,avoidance,6,596,119.2,0.46320872256076073,2.1933756224249064,1.4913920009580035,1.9546007235187641,1.08,0.2518050428206828,0.5085541872638193,0.23964076991549804,0.0,112,22.4,212,0
4,centralized,avoidance,7,611,122.2,1.26779479114773,5.827897542022271,1.6176076490647455,2.8854024402124754,1.3233333333333333,0.3075791984533418,0.5224339884852148,0.16998681306144342,0.0,137,27.4,272,0
4,decentralized,avoidance,0,561,112.2,2.7585337329550823,7.110644982505474,1.6852960400550214,4.443829773010104,1.29,0.30903495954639076,0.4834928553974696,0.2074721850561397,0.0,125,25.0,228,0
4,decentralized,avoidance,1,584,116.8,3.085651602042835,8.319607144182186,1.6343901955930746,4.7200417976359095,1.3233333333333333,0.29657078659117625,0.502084160381108,0.2013450530277158,0.0,125,25.0,229,0
4,decentralized,avoidance,2,581,116.2,3.2914392926549487,9.996705395048917,1.68429388695624,4.975733179611189,1.3166666666666667,0.30548080620700824,0.5156307061723265,0.17888848762066514,0.0,126,25.2,248,0
4,decentralized,avoidance,3,635,127.0,3.8916030170734146,13.013028132459022,1.6386673529050566,5.530270369978471,1.3866666666666667,0.31563215827883817,0.5739306051890193,0.11043723653214256,0.0,141,28.2,262,0
4,decentralized,avoidance,4,593,118.6,4.455034123026863,16.86172291922685,1.81784536207401,6.272879485100873,1.5833333333333333,0.35578583051659646,0.5201582411958602,0.12405592828754318,0.0,153,30.6,277,2
4,decentralized,avoidance,5,616,123.2,3.3655855596184785,8.98846917796509,1.6043227967825633,4.969908356401042,1.26,0.28310043989383,0.5270251646152786,0.1898743954908915,0.0,127,25.4,230,0
4,decentralized,avoidance,6,628,125.6,3.675774385856093,10.972335372518426,1.6804783256623168,5.35625271151841,1.4033333333333333,0.30553894899450684,0.5542936840008036,0.14016736700468957,0.0,141,28.2,237,1
4,decentralized,avoidance,7,568,113.6,3.392412914370864,8.75764538625425,1.7992013031074605,5.191614217478325,1.47,0.3375234896084144,0.4984368021438184,0.16403970824776717,0.0,144,28.8,268,0
5,centralized,avoidance,0,595,119.0,0.7315376268693494,3.728545015604368,1.8208411206221358,2.552378747491485,1.7066666666666668,0.3201495109465584,0.38448587611571705,0.2953646129377246,0.0,135,27.0,259,1
5,centralized,avoidance,1,624,124.8,2.1955034175949355,10.40442235924931,1.962184689585242,4.157688107180177,2.0833333333333335,0.3843252885035196,0.42809823881079523,0.18757647268568522,0.0,162,32.4,291,6
5,centralized,avoidance,2,612,122.4,1.215111655812992,6.814504291238187,1.9465761108725403,3.161687766685532,2.0433333333333334,0.3537169179821631,0.4059263537251136,0.24035672829272328,0.0,153,30.6,283,5
5,centralized,avoidance,3,591,118.2,2.8512419968151725,10.67549894688861,2.072920609458865,4.924162606274038,2.16,0.43047597257610426,0.4008939469243372,0.16863008049955844,0.0,157,31.4,278,9
5,centralized,avoidance,4,612,122.4,1.1406369186501923,5.664713812444811,1.9374403487696565,3.078077267419849,1.9866666666666666,0.3610677699628952,0.42802395209581107,0.21090827794129385,0.0,169,33.8,317,2
5,centralized,avoidance,5,637,127.4,2.7195854845680696,9.610299099475174,2.007832061218331,4.7274175457864,2.1933333333333334,0.37048342321071914,0.4381085693032273,0.19140800748605358,0.0,190,38.0,311,5
5,centralized,avoidance,6,628,125.6,2.366297899114045,9.255389953221231,1.9917119366641496,4.358009835778194,2.0766666666666667,0.3690453288446771,0.4348498240117028,0.1961048471436201,0.0,172,34.4,327,2
5,centralized,avoidance,7,578,115.6,1.0512609210798562,7.026500147316343,1.9813786540831806,3.032639575163037,2.0733333333333333,0.35584784681867565,0.3949193791912082,0.24923277399011626,0.0,149,29.8,268,4
5,decentralized,avoidance,0,578,115.6,4.799839554743468,21.80932296441541,2.2389294143536325,7.0387689690971,2.3933333333333335,0.4314087809891379,0.4251880798313624,0.14340313917949968,0.0,191,38.2,337,5
5,decentralized,avoidance,1,622,124.4,8.164538417897736,38.601872364976444,2.1883275888603353,10.352866006758072,2.38,0.43026447691753705,0.4615570016871575,0.10817852139530545,0.0,210,42.0,364,4
5,decentralized,avoidance,2,570,114.0,3.388851267305244,10.243018429580577,2.153238158718623,5.542089426023868,2.1966666666666668,0.3822909541505715,0.41724172533423204,0.20046732051519645,0.0,159,31.8,308,4
5,decentralized,avoidance,3,563,112.6,3.3666210492537902,9.715053480030969,2.16085391034953,5.52747495960332,2.203333333333333,0.40334099570817056,0.42529243879889317,0.17136656549293633,0.0,172,34.4,331,3
5,decentralized,avoidance,4,592,118.4,3.104343036213197,12.190767257710126,2.1145839396214527,5.21892697583465,2.1433333333333335,0.39521913126214986,0.4288964278587132,0.175884440879137,0.0,176,35.2,332,2
5,decentralized,avoidance,5,620,124.0,9.762015678886016,32.282274457029516,2.351663867083609,12.113679545969624,2.6966666666666668,0.4727103527190449,0.4572519981624221,0.07003764911853301,0.0,209,41.8,364,12
5,decentralized,avoidance,6,644,128.8,5.89997074797601,23.801616975983592,2.0684406113018023,7.968411359277812,2.2733333333333334,0.39451531637955967,0.4553557090091577,0.1501289746112826,0.0,184,36.8,316,4
5,decentralized,avoidance,7,600,120.0,8.037907842514318,28.727902537192783,2.2269818344743677,10.264889676988686,2.41,0.43768827539291355,0.4334634839239468,0.12884824068313974,0.0,196,39.2,350,6
6,centralized,avoidance,0,566,113.2,0.7321497834757266,3.7308361673991994,2.393020005559996,3.1251697890357226,2.7533333333333334,0.4164863721851489,0.3108116924522563,0.27270193536259474,0.0,159,31.8,301,4
6,centralized,avoidance,1,614,122.8,8.579619707377278,16.20964974421041,2.7020534385444956,11.281673145921774,3.6033333333333335,0.531471248383907,0.3732621433276723,0.09526660828842055,0.0,239,47.8,398,11
6,centralized,avoidance,2,618,123.6,2.82963941213989,7.065334484087143,2.5947395892878222,5.424379001427712,3.316666666666667,0.5178786293519151,0.37404900289093196,0.10807236775715305,0.0,214,42.8,395,10
6,centralized,avoidance,3,523,104.6,13.7924672449095,37.490283139259475,3.3232279476319793,17.11569519254148,4.07,0.5866068538341027,0.3505291467290714,0.06286399943682579,0.0,238,47.6,389,20
6,centralized,avoidance,4,566,113.2,5.0017741903334585,17.459135183981207,2.6366685200159345,7.638442710349393,3.1566666666666667,0.47042695826945086,0.33084248346105793,0.1987305582694913,0.0,200,40.0,353,6
6,centralized,avoidance,5,606,121.2,22.019245737698967,44.14901546716952,3.1227015558698747,25.14194729356884,3.933333333333333,0.6000035043631748,0.36371151064269597,0.036284984994129396,0.0,266,53.2,423,17
6,centralized,avoidance,6,540,108.0,1.4561449310002001,5.8388915350099095,2.7191664512441616,4.175311382244361,3.2,0.48924995067790916,0.3306963636980969,0.18005368562399401,0.0,189,37.8,357,11
6,centralized,avoidance,7,611,122.2,1.015569669583234,5.021920976811179,2.261530751260579,3.277100420843813,2.743333333333333,0.41017351392552254,0.33242033535974613,0.2574061507147314,0.0,169,33.8,299,4
6,decentralized,avoidance,0,588,117.6,7.440752415434881,26.997275525736633,2.8721915052546234,10.312943920689504,3.723333333333333,0.5371638295419762,0.3653398141056025,0.0974963563524213,0.0,266,53.2,424,8
6,decentralized,avoidance,1,507,101.4,23.058469962275485,124.32409767368549,3.4808529265384553,26.53932288881394,4.246666666666667,0.6239345451191183,0.32996632996633196,0.04609912491454986,0.0,247,49.4,379,20
6,decentralized,avoidance,2,569,113.8,21.70419586841136,65.808995215191,3.1069985101734297,24.81119437858479,3.9833333333333334,0.6086475446086334,0.3486555609317786,0.042696894459588214,0.0,243,48.6,396,17
6,decentralized,avoidance,3,566,113.2,23.2079550093104,63.92611544153283,3.1957828391781873,26.403737848488586,4.06,0.5959873005707824,0.3620832185175012,0.041929480911716464,0.0,258,51.6,414,17
6,decentralized,avoidance,4,564,112.8,23.323679955522916,85.10361573613095,3.159574468085109,26.483254423608024,4.033333333333333,0.6219284975454901,0.36476426799007605,0.013307234464433836,0.0,270,54.0,446,14
6,decentralized,avoidance,5,574,114.8,14.188583602971748,62.41675272342204,2.9037589687109207,17.092342571682668,3.6266666666666665,0.541243363676722,0.3553592661797203,0.10339737014355775,0.0,218,43.6,376,11
6,decentralized,avoidance,6,574,114.8,11.70988346005115,43.450554890876475,3.069325067889859,14.77920852794101,3.9,0.5915457702252502,0.3600550017188062,0.048399228055943606,0.0,242,48.4,366,16
6,decentralized,avoidance,7,569,113.8,34.532752693607485,100.51281175000341,3.237258347978913,37.7700110415864,4.113333333333333,0.6217882628375526,0.3612903225806481,0.01692141458179917,0.0,254,50.8,411,16
7,centralized,avoidance,0,551,110.2,6.1794947538998315,18.397840783876507,3.254610357567795,9.434105111467627,4.453333333333333,0.5510027574626757,0.2755579077357343,0.17343933480158988,0.0,217,43.4,367,14
7,centralized,avoidance,1,456,91.2,62.48005682345551,88.76324675446138,4.510338345864666,66.99039516932018,5.376666666666667,0.7235425109135538,0.26717256032782166,0.009284928758624415,0.0,263,52.6,427,27
7,centralized,avoidance,2,459,91.8,56.3086113856296,88.94269955361108,4.635076252723315,60.94368763835291,5.423333333333333,0.717080476177463,0.25796953399633676,0.024949989826200333,0.0,236,47.2,377,28
7,centralized,avoidance,3,497,99.4,45.420901351384444,73.45881321031136,4.187553894797358,49.6084552461818,5.366666666666666,0.7025408716662052,0.279022464179955,0.018436664153839794,0.0,287,57.4,434,24
7,centralized,avoidance,4,476,95.2,52.4242809316729,90.40743261380608,4.49727244188152,56.92155337355442,5.3966666666666665,0.6811514365808233,0.2667186937207374,0.05212986969843915,0.0,222,44.4,363,27
7,centralized,avoidance,5,457,91.4,58.37774443984943,92.63692445632391,4.597843075961239,62.97558751581067,5.42,0.7267188078340363,0.2619731077202013,0.011308084445762364,0.0,213,42.6,368,31
7,centralized,avoidance,6,402,80.4,75.42886542430671,124.59785740467112,5.175195451314857,80.60406087562156,5.6866666666666665,0.7486790768476032,0.24132832234612972,0.009992600806267274,0.0,227,45.4,363,35
7,centralized,avoidance,7,481,96.2,48.946602698707274,82.92918410394194,4.410454410454415,53.35705710916169,5.38,0.7137430965215089,0.2635467237584077,0.022710179720083386,0.0,227,45.4,362,30
7,decentralized,avoidance,0,441,88.2,36.2560217802726,124.07728003189186,4.419339164237125,40.67536094450973,5.486666666666666,0.7240906579057981,0.2501970771936215,0.02571226490058045,0.0,248,49.6,403,27
7,decentralized,avoidance,1,445,89.0,32.4979467161009,131.83085419688936,4.829213483146069,37.32716019924697,5.493333333333333,0.720725667809706,0.24681696415134255,0.03245736803895133,0.0,240,48.0,376,29
7,decentralized,avoidance,2,443,88.6,34.41839640607283,114.71485431941498,4.727990970654629,39.14638737672746,5.5,0.713486813207082,0.24991773117539876,0.03659545561751935,0.0,257,51.4,415,26
7,decentralized,avoidance,3,359,71.8,44.83806984321209,201.46162033706884,5.843016315161164,50.681086158373255,5.82,0.7414460183361314,0.22460606060606314,0.03394792105780551,0.0,217,43.4,359,32
7,decentralized,avoidance,4,503,100.6,15.503090295430056,40.103509280249455,4.217125816529399,19.720216111959456,5.3533333333333335,0.6852669292976883,0.290366917652684,0.024366153049627602,0.0,262,52.4,432,25
7,decentralized,avoidance,5,414,82.8,43.497693799733206,176.2994109408769,5.027777777777785,48.525471577510984,5.506666666666667,0.7329161817362128,0.2480065488281861,0.01907726943560119,0.0,256,51.2,422,29
7,decentralized,avoidance,6,486,97.2,17.260031046633173,91.89112392716474,4.4134332745443885,21.673464321177562,5.303333333333334,0.6991018437418476,0.27458842111657955,0.02630973514157297,0.0,244,48.8,406,27
7,decentralized,avoidance,7,393,78.6,27.782048683744904,136.62538746397024,5.308615049073068,33.09066373281797,5.693333333333333,0.729743332399013,0.2335748645192736,0.03668180308171343,0.0,206,41.2,329,30
8,centralized,avoidance,0,389,77.8,70.17947278493048,103.41704640976664,5.835659199412417,76.0151319843429,6.676666666666667,0.7751002264117478,0.20698260984999617,0.017917163738256026,0.0,237,47.4,372,29
8,centralized,avoidance,1,417,83.4,54.97516683572577,79.79716998883505,5.861253854059612,60.836420689785385,6.616666666666666,0.7647743816474853,0.20595780325637655,0.029267815096138072,0.0,241,48.2,393,30
8,centralized,avoidance,2,356,71.2,40.94214547130448,110.95931639937314,6.682138608277148,47.62428407958163,6.8133333333333335,0.7536562952083042,0.18752307124400333,0.05882063354769244,0.0,236,47.2,363,33
8,centralized,avoidance,3,422,84.4,66.36277235864553,105.43119524806448,5.965470548408941,72.32824290705447,6.49,0.766598504592159,0.2233388291329749,0.010062666274866093,0.0,283,56.6,468,27
8,centralized,avoidance,4,316,63.2,99.79863826464572,154.42858090111457,7.598553345388792,107.39719161003451,6.876666666666667,0.8157486975301088,0.17092238320126177,0.013328919268629572,0.0,218,43.6,366,38
8,centralized,avoidance,5,326,65.2,107.67356057642958,151.59116782474314,7.435801928133222,115.10936250456281,6.863333333333333,0.80878908434048,0.1816315505132385,0.009579365146281563,0.0,229,45.8,368,37
8,centralized,avoidance,6,363,72.6,63.34986992427961,127.48592415409159,6.686725095202167,70.03659501948178,6.8133333333333335,0.7850046616146776,0.20202837568107238,0.012966962704249964,0.0,256,51.2,426,31
8,centralized,avoidance,7,379,75.8,81.46045540685765,112.9952276006862,6.269694685261971,87.73015009211963,6.736666666666666,0.7669478905079697,0.21022322018227707,0.02282888930975331,0.0,263,52.6,424,33
8,decentralized,avoidance,0,309,61.8,47.23663895831104,204.05935089824936,7.697411003236253,54.934049961547295,6.8933333333333335,0.803362526080927,0.1706965485353734,0.02594092538369976,0.0,197,39.4,329,43
8,decentralized,avoidance,1,276,55.2,32.10754644581392,227.28221567394672,8.67934782608696,40.78689427190088,7.033333333333333,0.8337098339866295,0.15608102655153083,0.010209139461839612,0.0,201,40.2,310,40
8,decentralized,avoidance,2,374,74.8,54.371870434768084,206.45373387872738,6.540665493392688,60.91253592816078,6.74,0.7734762885479328,0.19128192732253904,0.035241784129528095,0.0,225,45.0,358,36
8,decentralized,avoidance,3,288,57.6,52.594878687966144,272.5118304314918,8.204117063492069,60.798995751458214,6.98,0.8233446424427794,0.16762539648406186,0.009029961073158795,0.0,217,43.4,350,37
8,decentralized,avoidance,4,292,58.4,31.874537520776567,185.86918662535328,8.330968688845406,40.20550620962197,7.006666666666667,0.8232647984400497,0.16582536784448668,0.01090983371546364,0.0,203,40.6,313,41
8,decentralized,avoidance,5,213,42.6,59.74738253232274,263.91813116051196,10.94533869885983,70.69272123118257,7.226666666666667,0.8415006360951569,0.13596911535197145,0.022530248552871748,0.0,159,31.8,272,45
8,decentralized,avoidance,6,324,64.8,35.81595090665629,188.23506577408602,7.345017636684309,43.1609685433406,6.84,0.8009054053768305,0.18343773953955786,0.01565685508361166,0.0,230,46.0,393,35
8,decentralized,avoidance,7,321,64.2,35.289908188678695,200.0511694140219,7.4459279038718345,42.735836092550535,6.976666666666667,0.8159563978631328,0.163896055536348,0.020147546600519237,0.0,231,46.2,334,37
10,centralized,avoidance,0,206,41.2,104.55531540157337,209.91891246938047,14.09188626907074,118.64720167064411,9.27,0.8807616554078461,0.09669575789153749,0.022542586700616443,0.0,194,38.8,283,50
10,centralized,avoidance,1,193,38.6,143.48984527719762,217.17521742172167,15.708654942507597,159.1985002197052,9.403333333333334,0.9049246182721677,0.08240302332652795,0.01267235840130419,0.0,179,35.8,242,55
